"AccountId","CreditDebitIndicator","Status","BookingDateTime","TransactionInformation","Amount.Amount","Amount.Currency","ProprietaryBankTransactionCode.Code","Balance.CreditDebitIndicator","Balance.Type","Balance.Amount.Amount","Balance.Amount.Currency"
"6b322e55-555a-4a51-b968-ef46a9ddb3b7","Credit","Booked","2017-10-14T00:00:00.000Z","other_credit","24107.34","GBP","TFR","Credit","Information","24356.37","GBP"
"6b322e55-555a-4a51-b968-ef46a9ddb3b7","Credit","Booked","2017-10-16T00:00:00.000Z","other_credit","4261.77","GBP","TFR","Credit","Information","28618.14","GBP"
"6b322e55-555a-4a51-b968-ef46a9ddb3b7","Debit","Booked","2017-10-30T00:00:00.000Z","payment_for_statement","8.02","GBP","TFR","Credit","Information","28610.12","GBP"
"6b322e55-555a-4a51-b968-ef46a9ddb3b7","Credit","Booked","2017-10-30T00:00:00.000Z","interest_credited","94.96","GBP","TFR","Credit","Information","28705.08","GBP"
"6b322e55-555a-4a51-b968-ef46a9ddb3b7","Debit","Booked","2017-11-01T00:00:00.000Z","other_debit","16966.09","GBP","TFR","Credit","Information","11738.99","GBP"
"6b322e55-555a-4a51-b968-ef46a9ddb3b7","Debit","Booked","2017-11-01T00:00:00.000Z","other_debit","1695.60","GBP","TFR","Credit","Information","10043.39","GBP"
"6b322e55-555a-4a51-b968-ef46a9ddb3b7","Credit","Booked","2017-11-01T00:00:00.000Z","other_credit","11201.73","GBP","TFR","Credit","Information","21245.12","GBP"
"6b322e55-555a-4a51-b968-ef46a9ddb3b7","Debit","Booked","2017-11-15T00:00:00.000Z","other_debit","1630.18","GBP","TFR","Credit","Information","19614.94","GBP"
"6b322e55-555a-4a51-b968-ef46a9ddb3b7","Credit","Booked","2017-11-21T00:00:00.000Z","other_credit","2527.48","GBP","TFR","Credit","Information","22142.42","GBP"
"6b322e55-555a-4a51-b968-ef46a9ddb3b7","Debit","Booked","2017-12-01T00:00:00.000Z","other_debit","3508.91","GBP","TFR","Credit","Information","18633.51","GBP"
"6b322e55-555a-4a51-b968-ef46a9ddb3b7","Debit","Booked","2017-12-01T00:00:00.000Z","other_debit","3051.79","GBP","TFR","Credit","Information","15581.72","GBP"
"6b322e55-555a-4a51-b968-ef46a9ddb3b7","Credit","Booked","2017-12-08T00:00:00.000Z","other_credit","18511.78","GBP","TFR","Credit","Information","34093.50","GBP"
"6b322e55-555a-4a51-b968-ef46a9ddb3b7","Credit","Booked","2017-12-08T00:00:00.000Z","other_credit","14795.21","GBP","TFR","Credit","Information","48888.71","GBP"
"6b322e55-555a-4a51-b968-ef46a9ddb3b7","Credit","Booked","2017-12-15T00:00:00.000Z","other_credit","13678.57","GBP","TFR","Credit","Information","62567.28","GBP"
"6b322e55-555a-4a51-b968-ef46a9ddb3b7","Debit","Booked","2017-12-29T00:00:00.000Z","other_debit","6193.43","GBP","TFR","Credit","Information","56373.85","GBP"
"d3f40f7d-749b-4b0f-af95-507eab5f3f36","Debit","Booked","2017-01-01T00:00:00.000Z","other_debit","751.68","GBP","TFR","Credit","Information","2220.35","GBP"
"d3f40f7d-749b-4b0f-af95-507eab5f3f36","Credit","Booked","2017-01-01T00:00:00.000Z","other_credit","5361.43","GBP","TFR","Credit","Information","7581.78","GBP"
"d3f40f7d-749b-4b0f-af95-507eab5f3f36","Credit","Booked","2017-01-10T00:00:00.000Z","other_credit","13626.07","GBP","TFR","Credit","Information","21207.85","GBP"
"d3f40f7d-749b-4b0f-af95-507eab5f3f36","Debit","Booked","2017-01-14T00:00:00.000Z","household","631.58","GBP","TFR","Credit","Information","20576.27","GBP"
"d3f40f7d-749b-4b0f-af95-507eab5f3f36","Debit","Booked","2017-01-14T00:00:00.000Z","other_debit","319.36","GBP","TFR","Credit","Information","20256.91","GBP"
"d3f40f7d-749b-4b0f-af95-507eab5f3f36","Debit","Booked","2017-01-16T00:00:00.000Z","other_debit","1451.94","GBP","TFR","Credit","Information","18804.97","GBP"
"d3f40f7d-749b-4b0f-af95-507eab5f3f36","Credit","Booked","2017-02-01T00:00:00.000Z","other_credit","16440.99","GBP","TFR","Credit","Information","35245.96","GBP"
"d3f40f7d-749b-4b0f-af95-507eab5f3f36","Debit","Booked","2017-02-01T00:00:00.000Z","other_debit","2136.48","GBP","TFR","Credit","Information","33109.48","GBP"
"d3f40f7d-749b-4b0f-af95-507eab5f3f36","Debit","Booked","2017-02-06T00:00:00.000Z","insurance_payment","582.85","GBP","TFR","Credit","Information","32526.63","GBP"
"d3f40f7d-749b-4b0f-af95-507eab5f3f36","Debit","Booked","2017-02-07T00:00:00.000Z","household","10774.34","GBP","TFR","Credit","Information","21752.29","GBP"
"d3f40f7d-749b-4b0f-af95-507eab5f3f36","Debit","Booked","2017-02-08T00:00:00.000Z","other_debit","139.56","GBP","TFR","Credit","Information","21612.73","GBP"
"d3f40f7d-749b-4b0f-af95-507eab5f3f36","Credit","Booked","2017-02-15T00:00:00.000Z","other_credit","15194.01","GBP","TFR","Credit","Information","36806.74","GBP"
"d3f40f7d-749b-4b0f-af95-507eab5f3f36","Credit","Booked","2017-03-07T00:00:00.000Z","other_credit","7316.70","GBP","TFR","Credit","Information","44123.44","GBP"
"d3f40f7d-749b-4b0f-af95-507eab5f3f36","Debit","Booked","2017-03-09T00:00:00.000Z","household","958.67","GBP","TFR","Credit","Information","43164.77","GBP"
"d3f40f7d-749b-4b0f-af95-507eab5f3f36","Credit","Booked","2017-03-14T00:00:00.000Z","other_credit","16818.25","GBP","TFR","Credit","Information","59983.02","GBP"
"d3f40f7d-749b-4b0f-af95-507eab5f3f36","Credit","Booked","2017-03-29T00:00:00.000Z","other_credit","4733.26","GBP","TFR","Credit","Information","64716.28","GBP"
"d3f40f7d-749b-4b0f-af95-507eab5f3f36","Debit","Booked","2017-04-06T00:00:00.000Z","other_debit","689.79","GBP","TFR","Credit","Information","64026.49","GBP"
"d3f40f7d-749b-4b0f-af95-507eab5f3f36","Credit","Booked","2017-04-06T00:00:00.000Z","other_credit","4159.34","GBP","TFR","Credit","Information","68185.83","GBP"
"d3f40f7d-749b-4b0f-af95-507eab5f3f36","Debit","Booked","2017-04-11T00:00:00.000Z","household","3780.58","GBP","TFR","Credit","Information","64405.25","GBP"
"d3f40f7d-749b-4b0f-af95-507eab5f3f36","Debit","Booked","2017-04-15T00:00:00.000Z","other_debit","268.04","GBP","TFR","Credit","Information","64137.21","GBP"
"d3f40f7d-749b-4b0f-af95-507eab5f3f36","Debit","Booked","2017-04-20T00:00:00.000Z","other_debit","14867.57","GBP","TFR","Credit","Information","49269.64","GBP"
"d3f40f7d-749b-4b0f-af95-507eab5f3f36","Credit","Booked","2017-05-12T00:00:00.000Z","other_credit","4552.32","GBP","TFR","Credit","Information","53821.96","GBP"
"d3f40f7d-749b-4b0f-af95-507eab5f3f36","Debit","Booked","2017-05-13T00:00:00.000Z","other_debit","2242.23","GBP","TFR","Credit","Information","51579.73","GBP"
"d3f40f7d-749b-4b0f-af95-507eab5f3f36","Credit","Booked","2017-05-14T00:00:00.000Z","old_age_pension","5965.77","GBP","TFR","Credit","Information","57545.50","GBP"
"d3f40f7d-749b-4b0f-af95-507eab5f3f36","Debit","Booked","2017-05-18T00:00:00.000Z","other_debit","3033.64","GBP","TFR","Credit","Information","54511.86","GBP"
"d3f40f7d-749b-4b0f-af95-507eab5f3f36","Debit","Booked","2017-06-12T00:00:00.000Z","other_debit","1458.52","GBP","TFR","Credit","Information","53053.34","GBP"
"d3f40f7d-749b-4b0f-af95-507eab5f3f36","Credit","Booked","2017-06-14T00:00:00.000Z","old_age_pension","5965.77","GBP","TFR","Credit","Information","59019.11","GBP"
"d3f40f7d-749b-4b0f-af95-507eab5f3f36","Debit","Booked","2017-06-14T00:00:00.000Z","household","1951.30","GBP","TFR","Credit","Information","57067.81","GBP"
"d3f40f7d-749b-4b0f-af95-507eab5f3f36","Debit","Booked","2017-07-01T00:00:00.000Z","other_debit","10426.64","GBP","TFR","Credit","Information","46641.17","GBP"
"d3f40f7d-749b-4b0f-af95-507eab5f3f36","Debit","Booked","2017-07-01T00:00:00.000Z","other_debit","4236.55","GBP","TFR","Credit","Information","42404.62","GBP"
"d3f40f7d-749b-4b0f-af95-507eab5f3f36","Debit","Booked","2017-07-06T00:00:00.000Z","other_debit","3813.90","GBP","TFR","Credit","Information","38590.72","GBP"
"d3f40f7d-749b-4b0f-af95-507eab5f3f36","Debit","Booked","2017-07-06T00:00:00.000Z","household","2020.69","GBP","TFR","Credit","Information","36570.03","GBP"
"d3f40f7d-749b-4b0f-af95-507eab5f3f36","Debit","Booked","2017-07-15T00:00:00.000Z","other_debit","6843.39","GBP","TFR","Credit","Information","29726.64","GBP"
"d3f40f7d-749b-4b0f-af95-507eab5f3f36","Debit","Booked","2017-07-18T00:00:00.000Z","other_debit","807.38","GBP","TFR","Credit","Information","28919.26","GBP"
"d3f40f7d-749b-4b0f-af95-507eab5f3f36","Credit","Booked","2017-07-28T00:00:00.000Z","interest_credited","79.30","GBP","TFR","Credit","Information","28998.56","GBP"
"d3f40f7d-749b-4b0f-af95-507eab5f3f36","Credit","Booked","2017-07-28T00:00:00.000Z","interest_credited","431.12","GBP","TFR","Credit","Information","29429.68","GBP"
"d3f40f7d-749b-4b0f-af95-507eab5f3f36","Credit","Booked","2017-07-31T00:00:00.000Z","other_credit","8381.21","GBP","TFR","Credit","Information","37810.89","GBP"
"d3f40f7d-749b-4b0f-af95-507eab5f3f36","Debit","Booked","2017-07-31T00:00:00.000Z","payment_for_statement","2.12","GBP","TFR","Credit","Information","37808.77","GBP"
"d3f40f7d-749b-4b0f-af95-507eab5f3f36","Debit","Booked","2017-08-06T00:00:00.000Z","household","567.99","GBP","TFR","Credit","Information","37240.78","GBP"
"d3f40f7d-749b-4b0f-af95-507eab5f3f36","Credit","Booked","2017-08-07T00:00:00.000Z","other_credit","5766.25","GBP","TFR","Credit","Information","43007.03","GBP"
"d3f40f7d-749b-4b0f-af95-507eab5f3f36","Credit","Booked","2017-08-08T00:00:00.000Z","other_credit","32817.68","GBP","TFR","Credit","Information","75824.71","GBP"
"d3f40f7d-749b-4b0f-af95-507eab5f3f36","Debit","Booked","2017-08-12T00:00:00.000Z","household","2768.53","GBP","TFR","Credit","Information","73056.18","GBP"
"d3f40f7d-749b-4b0f-af95-507eab5f3f36","Credit","Booked","2017-08-13T00:00:00.000Z","other_credit","12491.13","GBP","TFR","Credit","Information","85547.31","GBP"
"d3f40f7d-749b-4b0f-af95-507eab5f3f36","Debit","Booked","2017-08-15T00:00:00.000Z","other_debit","2537.38","GBP","TFR","Credit","Information","83009.93","GBP"
"d3f40f7d-749b-4b0f-af95-507eab5f3f36","Credit","Booked","2017-08-30T00:00:00.000Z","interest_credited","169.39","GBP","TFR","Credit","Information","83179.32","GBP"
"d3f40f7d-749b-4b0f-af95-507eab5f3f36","Credit","Booked","2017-08-30T00:00:00.000Z","interest_credited","121.82","GBP","TFR","Credit","Information","83301.14","GBP"
"d3f40f7d-749b-4b0f-af95-507eab5f3f36","Debit","Booked","2017-08-31T00:00:00.000Z","payment_for_statement","2.12","GBP","TFR","Credit","Information","83299.02","GBP"
"d3f40f7d-749b-4b0f-af95-507eab5f3f36","Debit","Booked","2017-09-06T00:00:00.000Z","other_debit","6789.40","GBP","TFR","Credit","Information","76509.62","GBP"
"d3f40f7d-749b-4b0f-af95-507eab5f3f36","Debit","Booked","2017-09-08T00:00:00.000Z","other_debit","223.60","GBP","TFR","Credit","Information","76286.02","GBP"
"d3f40f7d-749b-4b0f-af95-507eab5f3f36","Debit","Booked","2017-09-10T00:00:00.000Z","other_debit","17827.71","GBP","TFR","Credit","Information","58458.31","GBP"
"d3f40f7d-749b-4b0f-af95-507eab5f3f36","Debit","Booked","2017-09-12T00:00:00.000Z","loan_payment","726.31","GBP","TFR","Credit","Information","57732.00","GBP"
"d3f40f7d-749b-4b0f-af95-507eab5f3f36","Credit","Booked","2017-09-14T00:00:00.000Z","old_age_pension","5965.77","GBP","TFR","Credit","Information","63697.77","GBP"
"d3f40f7d-749b-4b0f-af95-507eab5f3f36","Debit","Booked","2017-10-01T00:00:00.000Z","other_debit","992.71","GBP","TFR","Credit","Information","62705.06","GBP"
"d3f40f7d-749b-4b0f-af95-507eab5f3f36","Debit","Booked","2017-10-01T00:00:00.000Z","other_debit","1477.47","GBP","TFR","Credit","Information","61227.59","GBP"
"d3f40f7d-749b-4b0f-af95-507eab5f3f36","Credit","Booked","2017-10-07T00:00:00.000Z","other_credit","33701.08","GBP","TFR","Credit","Information","94928.67","GBP"
"d3f40f7d-749b-4b0f-af95-507eab5f3f36","Debit","Booked","2017-10-12T00:00:00.000Z","loan_payment","726.31","GBP","TFR","Credit","Information","94202.36","GBP"
"d3f40f7d-749b-4b0f-af95-507eab5f3f36","Debit","Booked","2017-10-12T00:00:00.000Z","other_debit","4422.04","GBP","TFR","Credit","Information","89780.32","GBP"
"d3f40f7d-749b-4b0f-af95-507eab5f3f36","Debit","Booked","2017-10-14T00:00:00.000Z","other_debit","1057.18","GBP","TFR","Credit","Information","88723.14","GBP"
"d3f40f7d-749b-4b0f-af95-507eab5f3f36","Debit","Booked","2017-11-01T00:00:00.000Z","other_debit","9572.56","GBP","TFR","Credit","Information","79150.58","GBP"
"d3f40f7d-749b-4b0f-af95-507eab5f3f36","Debit","Booked","2017-11-01T00:00:00.000Z","other_debit","1738.00","GBP","TFR","Credit","Information","77412.58","GBP"
"d3f40f7d-749b-4b0f-af95-507eab5f3f36","Debit","Booked","2017-11-12T00:00:00.000Z","loan_payment","726.31","GBP","TFR","Credit","Information","76686.27","GBP"
"d3f40f7d-749b-4b0f-af95-507eab5f3f36","Debit","Booked","2017-11-28T00:00:00.000Z","payment_for_statement","2.12","GBP","TFR","Credit","Information","76684.15","GBP"
"d3f40f7d-749b-4b0f-af95-507eab5f3f36","Debit","Booked","2017-12-05T00:00:00.000Z","other_debit","39318.14","GBP","TFR","Credit","Information","37366.01","GBP"
"d3f40f7d-749b-4b0f-af95-507eab5f3f36","Credit","Booked","2017-12-06T00:00:00.000Z","other_credit","15689.09","GBP","TFR","Credit","Information","53055.10","GBP"
"d3f40f7d-749b-4b0f-af95-507eab5f3f36","Credit","Booked","2017-12-10T00:00:00.000Z","other_credit","25893.31","GBP","TFR","Credit","Information","78948.41","GBP"
"d3f40f7d-749b-4b0f-af95-507eab5f3f36","Credit","Booked","2017-12-13T00:00:00.000Z","other_credit","16222.79","GBP","TFR","Credit","Information","95171.20","GBP"
"f6004ad4-aec5-4f0c-970f-1b086b4b37a1","Credit","Booked","2017-01-01T00:00:00.000Z","other_credit","25330.72","GBP","TFR","Credit","Information","30776.66","GBP"
"f6004ad4-aec5-4f0c-970f-1b086b4b37a1","Debit","Booked","2017-01-01T00:00:00.000Z","other_debit","1926.70","GBP","TFR","Credit","Information","28849.96","GBP"
"f6004ad4-aec5-4f0c-970f-1b086b4b37a1","Credit","Booked","2017-01-09T00:00:00.000Z","other_credit","29236.30","GBP","TFR","Credit","Information","58086.26","GBP"
"f6004ad4-aec5-4f0c-970f-1b086b4b37a1","Debit","Booked","2017-01-11T00:00:00.000Z","insurance_payment","635.44","GBP","TFR","Credit","Information","57450.82","GBP"
"f6004ad4-aec5-4f0c-970f-1b086b4b37a1","Credit","Booked","2017-01-13T00:00:00.000Z","old_age_pension","4586.50","GBP","TFR","Credit","Information","62037.32","GBP"
"f6004ad4-aec5-4f0c-970f-1b086b4b37a1","Debit","Booked","2017-02-13T00:00:00.000Z","household","2712.87","GBP","TFR","Credit","Information","59324.45","GBP"
"f6004ad4-aec5-4f0c-970f-1b086b4b37a1","Debit","Booked","2017-02-14T00:00:00.000Z","household","237.10","GBP","TFR","Credit","Information","59087.35","GBP"
"f6004ad4-aec5-4f0c-970f-1b086b4b37a1","Credit","Booked","2017-02-19T00:00:00.000Z","other_credit","2689.13","GBP","TFR","Credit","Information","61776.48","GBP"
"f6004ad4-aec5-4f0c-970f-1b086b4b37a1","Debit","Booked","2017-02-19T00:00:00.000Z","other_debit","2585.85","GBP","TFR","Credit","Information","59190.63","GBP"
"f6004ad4-aec5-4f0c-970f-1b086b4b37a1","Debit","Booked","2017-02-26T00:00:00.000Z","other_debit","7572.11","GBP","TFR","Credit","Information","51618.52","GBP"
"f6004ad4-aec5-4f0c-970f-1b086b4b37a1","Debit","Booked","2017-03-01T00:00:00.000Z","other_debit","6779.56","GBP","TFR","Credit","Information","44838.96","GBP"
"f6004ad4-aec5-4f0c-970f-1b086b4b37a1","Debit","Booked","2017-03-01T00:00:00.000Z","other_debit","5330.21","GBP","TFR","Credit","Information","39508.75","GBP"
"f6004ad4-aec5-4f0c-970f-1b086b4b37a1","Debit","Booked","2017-03-03T00:00:00.000Z","household","1025.81","GBP","TFR","Credit","Information","38482.94","GBP"
"f6004ad4-aec5-4f0c-970f-1b086b4b37a1","Debit","Booked","2017-03-07T00:00:00.000Z","household","2604.56","GBP","TFR","Credit","Information","35878.38","GBP"
"f6004ad4-aec5-4f0c-970f-1b086b4b37a1","Debit","Booked","2017-03-27T00:00:00.000Z","other_debit","8154.01","GBP","TFR","Credit","Information","27724.37","GBP"
"f6004ad4-aec5-4f0c-970f-1b086b4b37a1","Credit","Booked","2017-04-01T00:00:00.000Z","other_credit","5140.19","GBP","TFR","Credit","Information","32864.56","GBP"
"f6004ad4-aec5-4f0c-970f-1b086b4b37a1","Debit","Booked","2017-04-01T00:00:00.000Z","other_debit","2013.79","GBP","TFR","Credit","Information","30850.77","GBP"
"f6004ad4-aec5-4f0c-970f-1b086b4b37a1","Debit","Booked","2017-04-10T00:00:00.000Z","other_debit","2237.74","GBP","TFR","Credit","Information","28613.03","GBP"
"f6004ad4-aec5-4f0c-970f-1b086b4b37a1","Debit","Booked","2017-04-11T00:00:00.000Z","other_debit","294.46","GBP","TFR","Credit","Information","28318.57","GBP"
"f6004ad4-aec5-4f0c-970f-1b086b4b37a1","Debit","Booked","2017-04-29T00:00:00.000Z","other_debit","1682.45","GBP","TFR","Credit","Information","26636.12","GBP"
"f6004ad4-aec5-4f0c-970f-1b086b4b37a1","Credit","Booked","2017-04-30T00:00:00.000Z","interest_credited","142.41","GBP","TFR","Credit","Information","26778.53","GBP"
"f6004ad4-aec5-4f0c-970f-1b086b4b37a1","Credit","Booked","2017-04-30T00:00:00.000Z","interest_credited","42.49","GBP","TFR","Credit","Information","26821.02","GBP"
"f6004ad4-aec5-4f0c-970f-1b086b4b37a1","Credit","Booked","2017-05-03T00:00:00.000Z","other_credit","12676.93","GBP","TFR","Credit","Information","39497.95","GBP"
"f6004ad4-aec5-4f0c-970f-1b086b4b37a1","Debit","Booked","2017-05-12T00:00:00.000Z","household","9801.76","GBP","TFR","Credit","Information","29696.19","GBP"
"f6004ad4-aec5-4f0c-970f-1b086b4b37a1","Debit","Booked","2017-06-01T00:00:00.000Z","other_debit","2801.13","GBP","TFR","Credit","Information","26895.06","GBP"
"f6004ad4-aec5-4f0c-970f-1b086b4b37a1","Debit","Booked","2017-06-01T00:00:00.000Z","other_debit","5789.63","GBP","TFR","Credit","Information","21105.43","GBP"
"f6004ad4-aec5-4f0c-970f-1b086b4b37a1","Credit","Booked","2017-06-05T00:00:00.000Z","other_credit","2644.69","GBP","TFR","Credit","Information","23750.12","GBP"
"f6004ad4-aec5-4f0c-970f-1b086b4b37a1","Credit","Booked","2017-06-07T00:00:00.000Z","other_credit","2230.55","GBP","TFR","Credit","Information","25980.67","GBP"
"f6004ad4-aec5-4f0c-970f-1b086b4b37a1","Debit","Booked","2017-06-13T00:00:00.000Z","other_debit","2900.87","GBP","TFR","Credit","Information","23079.80","GBP"
"f6004ad4-aec5-4f0c-970f-1b086b4b37a1","Debit","Booked","2017-06-13T00:00:00.000Z","other_debit","2385.52","GBP","TFR","Credit","Information","20694.28","GBP"
"f6004ad4-aec5-4f0c-970f-1b086b4b37a1","Debit","Booked","2017-06-13T00:00:00.000Z","other_debit","2108.82","GBP","TFR","Credit","Information","18585.46","GBP"
"f6004ad4-aec5-4f0c-970f-1b086b4b37a1","Credit","Booked","2017-06-13T00:00:00.000Z","old_age_pension","4586.50","GBP","TFR","Credit","Information","23171.96","GBP"
"f6004ad4-aec5-4f0c-970f-1b086b4b37a1","Debit","Booked","2017-07-01T00:00:00.000Z","other_debit","266.88","GBP","TFR","Credit","Information","22905.08","GBP"
"f6004ad4-aec5-4f0c-970f-1b086b4b37a1","Debit","Booked","2017-07-01T00:00:00.000Z","other_debit","9845.17","GBP","TFR","Credit","Information","13059.91","GBP"
"f6004ad4-aec5-4f0c-970f-1b086b4b37a1","Debit","Booked","2017-07-02T00:00:00.000Z","other_debit","1093.88","GBP","TFR","Credit","Information","11966.03","GBP"
"f6004ad4-aec5-4f0c-970f-1b086b4b37a1","Credit","Booked","2017-07-09T00:00:00.000Z","other_credit","4510.00","GBP","TFR","Credit","Information","16476.03","GBP"
"f6004ad4-aec5-4f0c-970f-1b086b4b37a1","Debit","Booked","2017-07-12T00:00:00.000Z","other_debit","7267.05","GBP","TFR","Credit","Information","9208.98","GBP"
"f6004ad4-aec5-4f0c-970f-1b086b4b37a1","Debit","Booked","2017-07-13T00:00:00.000Z","household","655.46","GBP","TFR","Credit","Information","8553.52","GBP"
"f6004ad4-aec5-4f0c-970f-1b086b4b37a1","Debit","Booked","2017-07-24T00:00:00.000Z","other_debit","3381.73","GBP","TFR","Credit","Information","5171.79","GBP"
"f6004ad4-aec5-4f0c-970f-1b086b4b37a1","Debit","Booked","2017-08-01T00:00:00.000Z","other_debit","607.24","GBP","TFR","Credit","Information","4564.55","GBP"
"f6004ad4-aec5-4f0c-970f-1b086b4b37a1","Debit","Booked","2017-08-01T00:00:00.000Z","other_debit","2784.52","GBP","TFR","Credit","Information","1780.03","GBP"
"f6004ad4-aec5-4f0c-970f-1b086b4b37a1","Credit","Booked","2017-08-06T00:00:00.000Z","other_credit","20492.71","GBP","TFR","Credit","Information","22272.74","GBP"
"f6004ad4-aec5-4f0c-970f-1b086b4b37a1","Debit","Booked","2017-08-06T00:00:00.000Z","other_debit","8899.06","GBP","TFR","Credit","Information","13373.68","GBP"
"f6004ad4-aec5-4f0c-970f-1b086b4b37a1","Credit","Booked","2017-08-10T00:00:00.000Z","other_credit","3164.93","GBP","TFR","Credit","Information","16538.61","GBP"
"f6004ad4-aec5-4f0c-970f-1b086b4b37a1","Debit","Booked","2017-08-23T00:00:00.000Z","other_debit","901.48","GBP","TFR","Credit","Information","15637.13","GBP"
"f6004ad4-aec5-4f0c-970f-1b086b4b37a1","Debit","Booked","2017-09-13T00:00:00.000Z","household","1709.35","GBP","TFR","Credit","Information","13927.78","GBP"
"f6004ad4-aec5-4f0c-970f-1b086b4b37a1","Credit","Booked","2017-09-14T00:00:00.000Z","other_credit","25669.55","GBP","TFR","Credit","Information","39597.33","GBP"
"f6004ad4-aec5-4f0c-970f-1b086b4b37a1","Debit","Booked","2017-09-15T00:00:00.000Z","other_debit","5181.09","GBP","TFR","Credit","Information","34416.24","GBP"
"f6004ad4-aec5-4f0c-970f-1b086b4b37a1","Credit","Booked","2017-09-28T00:00:00.000Z","interest_credited","132.28","GBP","TFR","Credit","Information","34548.52","GBP"
"f6004ad4-aec5-4f0c-970f-1b086b4b37a1","Credit","Booked","2017-09-28T00:00:00.000Z","other_credit","6235.50","GBP","TFR","Credit","Information","40784.02","GBP"
"f6004ad4-aec5-4f0c-970f-1b086b4b37a1","Debit","Booked","2017-10-09T00:00:00.000Z","household","1872.32","GBP","TFR","Credit","Information","38911.70","GBP"
"f6004ad4-aec5-4f0c-970f-1b086b4b37a1","Debit","Booked","2017-10-12T00:00:00.000Z","loan_payment","4510.84","GBP","TFR","Credit","Information","34400.86","GBP"
"f6004ad4-aec5-4f0c-970f-1b086b4b37a1","Credit","Booked","2017-10-13T00:00:00.000Z","old_age_pension","4586.50","GBP","TFR","Credit","Information","38987.36","GBP"
"f6004ad4-aec5-4f0c-970f-1b086b4b37a1","Credit","Booked","2017-10-13T00:00:00.000Z","other_credit","6721.53","GBP","TFR","Credit","Information","45708.89","GBP"
"f6004ad4-aec5-4f0c-970f-1b086b4b37a1","Debit","Booked","2017-10-22T00:00:00.000Z","other_debit","3943.47","GBP","TFR","Credit","Information","41765.42","GBP"
"f6004ad4-aec5-4f0c-970f-1b086b4b37a1","Credit","Booked","2017-10-28T00:00:00.000Z","other_credit","4592.53","GBP","TFR","Credit","Information","46357.95","GBP"
"f6004ad4-aec5-4f0c-970f-1b086b4b37a1","Credit","Booked","2017-10-28T00:00:00.000Z","interest_credited","51.01","GBP","TFR","Credit","Information","46408.96","GBP"
"f6004ad4-aec5-4f0c-970f-1b086b4b37a1","Credit","Booked","2017-11-13T00:00:00.000Z","old_age_pension","4586.50","GBP","TFR","Credit","Information","50995.46","GBP"
"f6004ad4-aec5-4f0c-970f-1b086b4b37a1","Debit","Booked","2017-11-14T00:00:00.000Z","household","4628.70","GBP","TFR","Credit","Information","46366.76","GBP"
"f6004ad4-aec5-4f0c-970f-1b086b4b37a1","Debit","Booked","2017-12-01T00:00:00.000Z","other_debit","649.38","GBP","TFR","Credit","Information","45717.38","GBP"
"f6004ad4-aec5-4f0c-970f-1b086b4b37a1","Credit","Booked","2017-12-01T00:00:00.000Z","other_credit","1483.37","GBP","TFR","Credit","Information","47200.75","GBP"
"f6004ad4-aec5-4f0c-970f-1b086b4b37a1","Debit","Booked","2017-12-09T00:00:00.000Z","other_debit","244.71","GBP","TFR","Credit","Information","46956.04","GBP"
"f6004ad4-aec5-4f0c-970f-1b086b4b37a1","Debit","Booked","2017-12-14T00:00:00.000Z","other_debit","367.25","GBP","TFR","Credit","Information","46588.79","GBP"
"b0c051d7-dbc6-4bd5-96ec-e5a48c91ef46","Debit","Booked","2017-01-04T00:00:00.000Z","other_debit","1513.02","GBP","TFR","Credit","Information","1804.71","GBP"
"b0c051d7-dbc6-4bd5-96ec-e5a48c91ef46","Credit","Booked","2017-01-05T00:00:00.000Z","other_credit","57528.54","GBP","TFR","Credit","Information","59333.25","GBP"
"b0c051d7-dbc6-4bd5-96ec-e5a48c91ef46","Credit","Booked","2017-01-06T00:00:00.000Z","other_credit","2927.22","GBP","TFR","Credit","Information","62260.47","GBP"
"b0c051d7-dbc6-4bd5-96ec-e5a48c91ef46","Debit","Booked","2017-01-07T00:00:00.000Z","household","546.78","GBP","TFR","Credit","Information","61713.69","GBP"
"b0c051d7-dbc6-4bd5-96ec-e5a48c91ef46","Debit","Booked","2017-01-11T00:00:00.000Z","household","1416.11","GBP","TFR","Credit","Information","60297.58","GBP"
"b0c051d7-dbc6-4bd5-96ec-e5a48c91ef46","Debit","Booked","2017-01-13T00:00:00.000Z","household","1257.05","GBP","TFR","Credit","Information","59040.53","GBP"
"b0c051d7-dbc6-4bd5-96ec-e5a48c91ef46","Debit","Booked","2017-01-14T00:00:00.000Z","household","4867.79","GBP","TFR","Credit","Information","54172.74","GBP"
"b0c051d7-dbc6-4bd5-96ec-e5a48c91ef46","Debit","Booked","2017-01-27T00:00:00.000Z","other_debit","2301.77","GBP","TFR","Credit","Information","51870.97","GBP"
"b0c051d7-dbc6-4bd5-96ec-e5a48c91ef46","Debit","Booked","2017-02-01T00:00:00.000Z","other_debit","2391.57","GBP","TFR","Credit","Information","49479.40","GBP"
"b0c051d7-dbc6-4bd5-96ec-e5a48c91ef46","Credit","Booked","2017-02-01T00:00:00.000Z","other_credit","2702.37","GBP","TFR","Credit","Information","52181.77","GBP"
"b0c051d7-dbc6-4bd5-96ec-e5a48c91ef46","Debit","Booked","2017-02-04T00:00:00.000Z","other_debit","3264.25","GBP","TFR","Credit","Information","48917.52","GBP"
